,Date,ASIN,Product Name,Current Inventory,Updated Current Inventory,Daily_Run_Rate,Date of OOS,Expected Date to be in Air,Days of inventory,Inventory Status,Total Upcoming Shipment,Days_To_Target,Expected_Usage,Total_Available,Required Projected Inventory,Buffer_Stock,Required_Shipment_with_buffer_stock
16931,2025-01-04,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16932,2025-01-05,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,571.0,3.0,27-10-2025,07-10-2025,251,Sufficient Inventory,754,30,90.0,754,-664.0,45.0,-619.0
16933,2025-01-06,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,571.0,3.0,27-10-2025,07-10-2025,251,Sufficient Inventory,754,30,90.0,754,-664.0,45.0,-619.0
16934,2025-01-07,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16935,2025-01-08,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16936,2025-01-09,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16937,2025-01-10,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16938,2025-01-11,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16939,2025-01-12,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16940,2025-01-13,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16941,2025-01-14,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16942,2025-01-15,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16943,2025-01-16,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16944,2025-01-17,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16945,2025-01-18,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16946,2025-01-19,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16947,2025-01-20,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16948,2025-01-21,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16949,2025-01-22,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16950,2025-01-23,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16951,2025-01-24,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16952,2025-01-25,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16953,2025-01-26,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16954,2025-01-27,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,304.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,754,30,0.0,754,-754.0,0.0,-754.0
16955,2025-01-28,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,304.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,754,30,0.0,754,-754.0,0.0,-754.0
16956,2025-01-29,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16957,2025-01-30,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16958,2025-01-31,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16959,2025-02-01,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16960,2025-02-02,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16961,2025-02-03,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16962,2025-02-04,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16963,2025-02-05,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16964,2025-02-06,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16965,2025-02-07,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16966,2025-02-08,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16967,2025-02-09,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16968,2025-02-10,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16969,2025-02-11,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16970,2025-02-12,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,632.0,2.0,02-03-2026,10-02-2026,377,Sufficient Inventory,754,30,60.0,754,-694.0,30.0,-664.0
16971,2025-02-13,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16972,2025-02-14,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16973,2025-02-15,B07DTMDJHP,SVA Frankincense Carterii Oil 10 ml,154,693.0,1.0,14-03-2027,22-02-2027,754,Sufficient Inventory,754,30,30.0,754,-724.0,15.0,-709.0
16974,2024-10-01,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16975,2024-10-02,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16976,2024-10-03,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16977,2024-10-04,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16978,2024-10-05,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16979,2024-10-06,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16980,2024-10-07,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16981,2024-10-08,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16982,2024-10-09,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16983,2024-10-10,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16984,2024-10-11,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16985,2024-10-12,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16986,2024-10-13,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16987,2024-10-14,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16988,2024-10-15,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16989,2024-10-16,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16990,2024-10-17,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16991,2024-10-18,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16992,2024-10-19,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16993,2024-10-20,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16994,2024-10-21,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16995,2024-10-22,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16996,2024-10-23,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16997,2024-10-24,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16998,2024-10-25,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
16999,2024-10-26,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17000,2024-10-27,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17001,2024-10-28,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17002,2024-10-29,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17003,2024-10-30,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17004,2024-10-31,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17005,2024-11-01,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17006,2024-11-02,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17007,2024-11-03,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17008,2024-11-04,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17009,2024-11-05,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17010,2024-11-06,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17011,2024-11-07,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17012,2024-11-08,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17013,2024-11-09,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17014,2024-11-10,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17015,2024-11-11,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17016,2024-11-12,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17017,2024-11-13,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17018,2024-11-14,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17019,2024-11-15,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17020,2024-11-16,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17021,2024-11-17,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17022,2024-11-18,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17023,2024-11-19,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17024,2024-11-20,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17025,2024-11-21,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17026,2024-11-22,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17027,2024-11-23,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17028,2024-11-24,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17029,2024-11-25,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17030,2024-11-26,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17031,2024-11-27,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17032,2024-11-28,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17033,2024-11-29,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17034,2024-11-30,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17035,2024-12-01,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17036,2024-12-02,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17037,2024-12-03,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17038,2024-12-04,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17039,2024-12-05,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17040,2024-12-06,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17041,2024-12-07,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17042,2024-12-08,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17043,2024-12-09,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17044,2024-12-10,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17045,2024-12-11,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17046,2024-12-12,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17047,2024-12-13,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17048,2024-12-14,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17049,2024-12-15,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17050,2024-12-16,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17051,2024-12-17,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,33.0,1.0,23-05-2025,03-05-2025,94,Planned to send in Next Sea Shipment,94,30,30.0,94,-64.0,15.0,-49.0
17052,2024-12-18,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,12.0,2.0,06-04-2025,17-03-2025,47,Expected to be in air,94,30,60.0,94,-34.0,30.0,-4.0
17053,2024-12-19,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,12.0,2.0,06-04-2025,17-03-2025,47,Expected to be in air,94,30,60.0,94,-34.0,30.0,-4.0
17054,2024-12-20,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17055,2024-12-21,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17056,2024-12-22,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17057,2024-12-23,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,94.0,0.0,N/A (No consumption rate),N/A,N/A,No Sales Data,94,30,0.0,94,-94.0,0.0,-94.0
17058,2024-12-24,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,12.0,2.0,06-04-2025,17-03-2025,47,Expected to be in air,94,30,60.0,94,-34.0,30.0,-4.0
17059,2024-12-25,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,12.0,2.0,06-04-2025,17-03-2025,47,Expected to be in air,94,30,60.0,94,-34.0,30.0,-4.0
17060,2024-12-26,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,12.0,2.0,06-04-2025,17-03-2025,47,Expected to be in air,94,30,60.0,94,-34.0,30.0,-4.0
17061,2024-12-27,B0DH2L7Z1P,SVA Lemongrass Oil Organic 16 Oz (US),94,12.0,2.0,06-04-2025,17-03-2025,47,Expected to be in air,94,30,60.0,94,-34.0,30.0,-4.0
